propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	5	92
0.4	0.571428571428571	0.0285714285714286	0.7	0.0408163265306122	2	99
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	3	95
0.457142857142857	0.523809523809524	0.019047619047619	0.872727272727273	0.0218253968253968	6	91
0.466666666666667	0.457142857142857	0.0761904761904762	1.02083333333333	0.0746355685131195	5	91
0.40952380952381	0.533333333333333	0.0571428571428571	0.767857142857143	0.0744186046511628	5	93
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	6	94
0.40952380952381	0.542857142857143	0.0476190476190476	0.754385964912281	0.0631229235880399	4	95
0.466666666666667	0.504761904761905	0.0285714285714286	0.924528301886792	0.0309037900874636	5	93
0.552380952380952	0.40952380952381	0.0380952380952381	1.34883720930233	0.0282430213464696	6	93
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	7	91
0.419047619047619	0.542857142857143	0.0380952380952381	0.771929824561404	0.0493506493506494	5	93
0.457142857142857	0.504761904761905	0.0380952380952381	0.905660377358491	0.0420634920634921	2	95
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	5	91
0.438095238095238	0.514285714285714	0.0476190476190476	0.851851851851852	0.0559006211180124	7	87
0.514285714285714	0.438095238095238	0.0476190476190476	1.17391304347826	0.0405643738977072	4	93
0.514285714285714	0.457142857142857	0.0285714285714286	1.125	0.0253968253968254	5	94
0.580952380952381	0.371428571428571	0.0476190476190476	1.56410256410256	0.0304449648711944	4	94
0.419047619047619	0.552380952380952	0.0285714285714286	0.758620689655172	0.0376623376623377	4	95
0.504761904761905	0.457142857142857	0.0380952380952381	1.10416666666667	0.0345013477088949	4	94
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	4	92
0.561904761904762	0.419047619047619	0.019047619047619	1.34090909090909	0.0142050040355125	6	91
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	7	92
0.561904761904762	0.4	0.0380952380952381	1.4047619047619	0.0271186440677966	3	94
0.514285714285714	0.457142857142857	0.0285714285714286	1.125	0.0253968253968254	6	91
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	4	92
0.514285714285714	0.438095238095238	0.0476190476190476	1.17391304347826	0.0405643738977072	3	94
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	9	90
0.457142857142857	0.504761904761905	0.0380952380952381	0.905660377358491	0.0420634920634921	1	100
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	3	95
0.542857142857143	0.419047619047619	0.0380952380952381	1.29545454545455	0.029406850459482	4	96
0.533333333333333	0.438095238095238	0.0285714285714286	1.21739130434783	0.023469387755102	3	98
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	7	89
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	5	90
0.523809523809524	0.438095238095238	0.0380952380952381	1.19565217391304	0.0318614718614719	5	93
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	6	91
0.457142857142857	0.514285714285714	0.0285714285714286	0.888888888888889	0.0321428571428571	5	92
0.466666666666667	0.495238095238095	0.0380952380952381	0.942307692307692	0.0404275996112731	6	95
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	3	95
0.419047619047619	0.542857142857143	0.0380952380952381	0.771929824561404	0.0493506493506494	5	91
0.523809523809524	0.428571428571429	0.0476190476190476	1.22222222222222	0.038961038961039	4	92
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	7	92
0.523809523809524	0.438095238095238	0.0380952380952381	1.19565217391304	0.0318614718614719	3	94
0.533333333333333	0.428571428571429	0.0380952380952381	1.24444444444444	0.0306122448979592	3	95
0.495238095238095	0.457142857142857	0.0476190476190476	1.08333333333333	0.0439560439560439	5	93
0.4	0.542857142857143	0.0571428571428571	0.736842105263158	0.0775510204081633	4	94
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	4	91
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	4	94
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	3	95
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	8	91
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	9	90
0.504761904761905	0.419047619047619	0.0761904761904762	1.20454545454545	0.0632524707996406	3	92
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	5	89
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	2	95
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	3	93
0.40952380952381	0.542857142857143	0.0476190476190476	0.754385964912281	0.0631229235880399	5	92
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	1	96
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	4	95
0.533333333333333	0.438095238095238	0.0285714285714286	1.21739130434783	0.023469387755102	2	91
0.533333333333333	0.419047619047619	0.0476190476190476	1.27272727272727	0.0374149659863946	7	91
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	5	91
0.4	0.542857142857143	0.0571428571428571	0.736842105263158	0.0775510204081633	4	92
0.438095238095238	0.533333333333333	0.0285714285714286	0.821428571428571	0.0347826086956522	4	94
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	5	91
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	2	93
0.39047619047619	0.571428571428571	0.0380952380952381	0.683333333333333	0.0557491289198606	5	92
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	6	92
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	4	94
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	4	93
0.59047619047619	0.361904761904762	0.0476190476190476	1.63157894736842	0.0291858678955453	8	87
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	10	87
0.39047619047619	0.523809523809524	0.0857142857142857	0.745454545454545	0.114982578397213	3	91
0.438095238095238	0.533333333333333	0.0285714285714286	0.821428571428571	0.0347826086956522	0	99
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	5	93
0.514285714285714	0.438095238095238	0.0476190476190476	1.17391304347826	0.0405643738977072	5	95
0.457142857142857	0.504761904761905	0.0380952380952381	0.905660377358491	0.0420634920634921	8	91
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	4	91
0.571428571428571	0.4	0.0285714285714286	1.42857142857143	0.02	3	97
0.561904761904762	0.4	0.0380952380952381	1.4047619047619	0.0271186440677966	4	93
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	2	95
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	5	91
0.523809523809524	0.419047619047619	0.0571428571428571	1.25	0.0457142857142857	5	89
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	2	96
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	5	93
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	2	94
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	6	91
0.59047619047619	0.361904761904762	0.0476190476190476	1.63157894736842	0.0291858678955453	5	92
0.39047619047619	0.542857142857143	0.0666666666666667	0.719298245614035	0.0926829268292683	1	96
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	6	89
0.428571428571429	0.523809523809524	0.0476190476190476	0.818181818181818	0.0582010582010582	1	96
0.371428571428571	0.59047619047619	0.0380952380952381	0.629032258064516	0.0605616605616606	5	95
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	3	95
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	2	94
0.504761904761905	0.457142857142857	0.0380952380952381	1.10416666666667	0.0345013477088949	4	94
0.504761904761905	0.457142857142857	0.0380952380952381	1.10416666666667	0.0345013477088949	8	90
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	4	95
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	3	93
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	5	92
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	4	94
0.571428571428571	0.371428571428571	0.0571428571428571	1.53846153846154	0.0371428571428571	7	89
0.380952380952381	0.561904761904762	0.0571428571428571	0.677966101694915	0.0842857142857143	6	92
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	3	95
0.466666666666667	0.504761904761905	0.0285714285714286	0.924528301886792	0.0309037900874636	5	94
0.438095238095238	0.514285714285714	0.0476190476190476	0.851851851851852	0.0559006211180124	6	94
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	3	94
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	3	93
0.447619047619048	0.504761904761905	0.0476190476190476	0.886792452830189	0.0536980749746707	6	91
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	4	92
0.485714285714286	0.476190476190476	0.0380952380952381	1.02	0.0373482726423903	4	93
0.419047619047619	0.533333333333333	0.0476190476190476	0.785714285714286	0.0606060606060606	2	96
0.495238095238095	0.457142857142857	0.0476190476190476	1.08333333333333	0.0439560439560439	1	95
0.438095238095238	0.523809523809524	0.0380952380952381	0.836363636363636	0.0455486542443064	5	93
0.419047619047619	0.542857142857143	0.0380952380952381	0.771929824561404	0.0493506493506494	4	95
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	2	95
0.552380952380952	0.40952380952381	0.0380952380952381	1.34883720930233	0.0282430213464696	4	95
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	5	93
0.4	0.571428571428571	0.0285714285714286	0.7	0.0408163265306122	4	95
0.523809523809524	0.428571428571429	0.0476190476190476	1.22222222222222	0.038961038961039	4	92
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	4	94
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	6	91
0.476190476190476	0.495238095238095	0.0285714285714286	0.961538461538461	0.0297142857142857	1	95
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	5	94
0.485714285714286	0.485714285714286	0.0285714285714286	1	0.0285714285714286	3	95
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	2	95
0.438095238095238	0.514285714285714	0.0476190476190476	0.851851851851852	0.0559006211180124	5	93
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	3	93
0.523809523809524	0.447619047619048	0.0285714285714286	1.17021276595745	0.0244155844155844	7	90
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	4	90
0.542857142857143	0.4	0.0571428571428571	1.35714285714286	0.0421052631578947	2	97
0.514285714285714	0.457142857142857	0.0285714285714286	1.125	0.0253968253968254	4	95
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	6	90
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	5	90
0.466666666666667	0.504761904761905	0.0285714285714286	0.924528301886792	0.0309037900874636	5	96
0.495238095238095	0.457142857142857	0.0476190476190476	1.08333333333333	0.0439560439560439	5	94
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	4	92
0.419047619047619	0.533333333333333	0.0476190476190476	0.785714285714286	0.0606060606060606	8	89
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	8	90
0.40952380952381	0.542857142857143	0.0476190476190476	0.754385964912281	0.0631229235880399	1	95
0.342857142857143	0.619047619047619	0.0380952380952381	0.553846153846154	0.0687830687830688	1	100
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	5	92
0.523809523809524	0.428571428571429	0.0476190476190476	1.22222222222222	0.038961038961039	4	94
0.40952380952381	0.561904761904762	0.0285714285714286	0.728813559322034	0.039202657807309	2	94
0.523809523809524	0.428571428571429	0.0476190476190476	1.22222222222222	0.038961038961039	5	92
0.523809523809524	0.428571428571429	0.0476190476190476	1.22222222222222	0.038961038961039	3	94
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	3	94
0.466666666666667	0.495238095238095	0.0380952380952381	0.942307692307692	0.0404275996112731	2	97
0.552380952380952	0.428571428571429	0.019047619047619	1.28888888888889	0.0147783251231527	5	95
0.476190476190476	0.495238095238095	0.0285714285714286	0.961538461538461	0.0297142857142857	2	98
0.4	0.533333333333333	0.0666666666666667	0.75	0.0888888888888889	3	93
0.457142857142857	0.514285714285714	0.0285714285714286	0.888888888888889	0.0321428571428571	5	96
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	7	91
0.533333333333333	0.428571428571429	0.0380952380952381	1.24444444444444	0.0306122448979592	7	90
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	4	94
0.523809523809524	0.428571428571429	0.0476190476190476	1.22222222222222	0.038961038961039	6	92
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	1	97
0.523809523809524	0.438095238095238	0.0380952380952381	1.19565217391304	0.0318614718614719	5	94
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	5	93
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	3	95
0.523809523809524	0.438095238095238	0.0380952380952381	1.19565217391304	0.0318614718614719	2	92
0.561904761904762	0.40952380952381	0.0285714285714286	1.37209302325581	0.0208232445520581	5	91
0.514285714285714	0.447619047619048	0.0380952380952381	1.14893617021277	0.0331569664902998	3	94
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	6	92
0.438095238095238	0.514285714285714	0.0476190476190476	0.851851851851852	0.0559006211180124	7	93
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	3	92
0.523809523809524	0.438095238095238	0.0380952380952381	1.19565217391304	0.0318614718614719	4	92
0.571428571428571	0.4	0.0285714285714286	1.42857142857143	0.02	8	92
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	8	89
0.466666666666667	0.495238095238095	0.0380952380952381	0.942307692307692	0.0404275996112731	6	92
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	1	95
0.514285714285714	0.438095238095238	0.0476190476190476	1.17391304347826	0.0405643738977072	5	91
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	2	94
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	3	94
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	3	92
0.428571428571429	0.542857142857143	0.0285714285714286	0.789473684210526	0.0361904761904762	2	98
0.514285714285714	0.438095238095238	0.0476190476190476	1.17391304347826	0.0405643738977072	7	92
0.419047619047619	0.514285714285714	0.0666666666666667	0.814814814814815	0.0818181818181818	4	93
0.447619047619048	0.504761904761905	0.0476190476190476	0.886792452830189	0.0536980749746707	6	89
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	5	89
0.485714285714286	0.476190476190476	0.0380952380952381	1.02	0.0373482726423903	4	91
0.504761904761905	0.457142857142857	0.0380952380952381	1.10416666666667	0.0345013477088949	7	91
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	6	90
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	2	96
0.533333333333333	0.4	0.0666666666666667	1.33333333333333	0.05	5	92
0.561904761904762	0.39047619047619	0.0476190476190476	1.4390243902439	0.033091202582728	6	91
0.542857142857143	0.4	0.0571428571428571	1.35714285714286	0.0421052631578947	6	93
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	4	92
0.476190476190476	0.485714285714286	0.0380952380952381	0.980392156862745	0.0388571428571429	5	91
