start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.028943308	0.0302318181818182	0.0287114393939394	0.00152037878787879	-0.00454545454545455	1825	0.365	0.5576	0.0774	C>S
0.032267499	0.0315009090909091	0.0327809848484849	-0.00128007575757576	-0.0071969696969697	1857	0.3714	0.5762	0.0524	C>S
0.03386124	0.0323912121212121	0.0336496212121212	-0.00125840909090909	-0.00681818181818182	1869	0.3738	0.5792	0.047	C>S
0.038847545	0.0391981818181818	0.0398785606060606	-0.000680378787878788	-0.00852272727272728	2015	0.403	0.5718	0.0252	C>S
0.039289337	0.0390875757575758	0.0384853787878788	0.000602196969696969	-0.0071969696969697	2016	0.4032	0.5682	0.0286	C>S
0.039390748	0.0391448484848485	0.0392006060606061	-5.57575757575759e-05	-0.00757575757575758	2019	0.4038	0.5666	0.0296	C>S
0.039934363	0.0403451515151515	0.0395170454545455	0.00082810606060606	-0.00681818181818182	2067	0.4134	0.5604	0.0262	C>S
0.040227669	0.0395578787878788	0.0401856818181818	-0.000627803030303031	-0.00833333333333333	2006	0.4012	0.5716	0.0272	C>S
0.041266292	0.0413454545454545	0.0418117424242424	-0.000466287878787879	-0.00757575757575758	2062	0.4124	0.562	0.0256	C>S
0.042469817	0.0417139393939394	0.0425132575757576	-0.000799318181818182	-0.00795454545454546	2061	0.4122	0.5708	0.017	C>S
0.043049142	0.0423260606060606	0.0424129545454545	-8.68939393939396e-05	-0.00757575757575758	2036	0.4072	0.569	0.0238	C>S
0.043489488	0.0421515151515151	0.0439852272727273	-0.00183371212121212	-0.0102272727272727	2002	0.4004	0.5838	0.0158	C>S
0.044010734	0.0424233333333333	0.0445626515151515	-0.00213931818181818	-0.00946969696969698	2010	0.402	0.5824	0.0156	C>S
0.044294076	0.0438981818181818	0.0440959848484848	-0.000197803030303031	-0.00757575757575758	2086	0.4172	0.564	0.0188	C>S
0.045840808	0.0458157575757576	0.0460440151515151	-0.000228257575757576	-0.00909090909090909	2029	0.4058	0.5788	0.0154	C>S
0.045900107	0.04588	0.0467334848484849	-0.000853484848484849	-0.00871212121212121	2115	0.423	0.5614	0.0156	C>S
0.047142602	0.0475781818181818	0.0468692424242424	0.000708939393939393	-0.00795454545454545	2147	0.4294	0.5594	0.0112	C>S
0.047730765	0.0482342424242424	0.0469941666666667	0.00124007575757576	-0.00795454545454546	2115	0.423	0.5638	0.0132	C>S
0.049876627	0.049540303030303	0.0492681818181818	0.000272121212121212	-0.00833333333333334	2108	0.4216	0.564	0.0144	C>S
0.049878979	0.0495451515151515	0.0493379545454545	0.000207196969696969	-0.00833333333333333	2123	0.4246	0.5666	0.0088	C>S
0.050113114	0.0512118181818182	0.0498834090909091	0.00132840909090909	-0.00757575757575757	2162	0.4324	0.5556	0.012	C>S
0.05023462	0.0504763636363636	0.0500402272727273	0.000436136363636363	-0.00833333333333333	2135	0.427	0.5636	0.0094	C>S
0.050242394	0.0488054545454545	0.0504841666666667	-0.00167871212121212	-0.00946969696969697	2089	0.4178	0.5728	0.0094	C>S
0.051264475	0.0510051515151515	0.0511309090909091	-0.000125757575757576	-0.00984848484848485	2095	0.419	0.5712	0.0098	C>S
0.053166512	0.0536093939393939	0.0534698484848485	0.000139545454545454	-0.00871212121212121	2124	0.4248	0.566	0.0092	C>S
0.055263389	0.0559130303030303	0.0550483333333333	0.000864696969696969	-0.00909090909090909	2168	0.4336	0.5606	0.0058	C>S
0.056032171	0.0557957575757576	0.0558387878787879	-4.30303030303034e-05	-0.0102272727272727	2152	0.4304	0.5644	0.0052	C>S
0.058464655	0.0591809090909091	0.0580347727272727	0.00114613636363636	-0.00795454545454546	2225	0.445	0.549	0.006	C>S
0.059732623	0.0582736363636364	0.0597168181818182	-0.00144318181818182	-0.0113636363636364	2149	0.4298	0.5652	0.005	C>S
0.064583333	0.0646845454545455	0.0641319696969697	0.000552575757575757	-0.00833333333333333	2251	0.4502	0.5476	0.0022	C>S
0.064900099	0.0658342424242424	0.0641026515151515	0.00173159090909091	-0.00795454545454545	2286	0.4572	0.539	0.0038	C>S
0.064901843	0.0643539393939394	0.0663334848484848	-0.00197954545454545	-0.00984848484848485	2169	0.4338	0.5622	0.004	C>S
0.065207148	0.0653563636363636	0.0649662878787879	0.000390075757575757	-0.00757575757575758	2261	0.4522	0.543	0.0048	C>S
0.066101652	0.0654015151515152	0.0652718939393939	0.000129621212121212	-0.00871212121212122	2214	0.4428	0.5532	0.004	C>S
0.066256251	0.0659609090909091	0.0674246212121212	-0.00146371212121212	-0.0090909090909091	2238	0.4476	0.549	0.0034	C>S
0.066481013	0.0669354545454545	0.0671682575757576	-0.000232803030303031	-0.00909090909090909	2203	0.4406	0.5556	0.0038	C>S
0.069125101	0.0683966666666667	0.0687931060606061	-0.000396439393939394	-0.0087121212121212	2236	0.4472	0.5506	0.0022	C>S
0.070268034	0.0707381818181818	0.0707581818181818	-2.00000000000006e-05	-0.00833333333333333	2246	0.4492	0.5482	0.0026	C>S
0.070869081	0.0710545454545455	0.0708063636363636	0.000248181818181818	-0.00871212121212121	2238	0.4476	0.549	0.0034	C>S
0.072001216	0.0716951515151515	0.0717559848484848	-6.08333333333339e-05	-0.00852272727272728	2260	0.452	0.545	0.003	C>S
0.078385906	0.0800530303030303	0.0787708333333333	0.00128219696969697	-0.00795454545454545	2281	0.4562	0.5416	0.0022	C>S
0.07891631	0.07985	0.0792371212121212	0.000612878787878787	-0.00719696969696969	2333	0.4666	0.5304	0.003	C>S
0.079705675	0.0797121212121212	0.0812201515151515	-0.0015080303030303	-0.0117424242424242	2212	0.4424	0.5556	0.002	C>S
0.081120362	0.0804384848484848	0.0813599242424242	-0.000921439393939395	-0.00984848484848485	2228	0.4456	0.5516	0.0028	C>S
0.081233304	0.0816642424242424	0.0813824242424242	0.000281818181818181	-0.0071969696969697	2293	0.4586	0.539	0.0024	C>S
0.08901289	0.0889930303030303	0.087895	0.0010980303030303	-0.0090909090909091	2304	0.4608	0.538	0.0012	C>S
0.089251431	0.0901648484848485	0.0889463636363636	0.00121848484848485	-0.00643939393939395	2341	0.4682	0.5306	0.0012	C>S
