propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.380952380952381	0.552380952380952	0.0666666666666667	0.689655172413793	0.0966666666666667	2	93
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	7	87
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	2	93
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	2	89
0.40952380952381	0.514285714285714	0.0761904761904762	0.796296296296296	0.0956810631229236	2	92
0.39047619047619	0.542857142857143	0.0666666666666667	0.719298245614035	0.0926829268292683	5	88
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	3	88
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	5	86
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	1	93
0.476190476190476	0.428571428571429	0.0952380952380952	1.11111111111111	0.0857142857142857	4	85
0.304761904761905	0.638095238095238	0.0571428571428571	0.477611940298508	0.119642857142857	3	89
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	3	87
0.361904761904762	0.542857142857143	0.0952380952380952	0.666666666666667	0.142857142857143	3	87
0.333333333333333	0.571428571428571	0.0952380952380952	0.583333333333333	0.163265306122449	4	84
0.419047619047619	0.485714285714286	0.0952380952380952	0.862745098039216	0.11038961038961	5	85
0.361904761904762	0.571428571428571	0.0666666666666667	0.633333333333333	0.105263157894737	3	89
0.428571428571429	0.476190476190476	0.0952380952380952	0.9	0.105820105820106	4	84
0.4	0.504761904761905	0.0952380952380952	0.792452830188679	0.120181405895692	6	84
0.457142857142857	0.466666666666667	0.0761904761904762	0.979591836734694	0.0777777777777778	3	88
0.428571428571429	0.466666666666667	0.104761904761905	0.918367346938775	0.114074074074074	4	85
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	6	83
0.428571428571429	0.457142857142857	0.114285714285714	0.9375	0.121904761904762	3	85
0.371428571428571	0.533333333333333	0.0952380952380952	0.696428571428572	0.136752136752137	4	86
0.380952380952381	0.533333333333333	0.0857142857142857	0.714285714285714	0.12	6	86
0.485714285714286	0.428571428571429	0.0857142857142857	1.13333333333333	0.0756302521008403	6	84
0.428571428571429	0.466666666666667	0.104761904761905	0.918367346938775	0.114074074074074	4	85
0.533333333333333	0.371428571428571	0.0952380952380952	1.43589743589744	0.0663265306122449	1	86
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	4	88
0.39047619047619	0.523809523809524	0.0857142857142857	0.745454545454545	0.114982578397213	5	86
0.380952380952381	0.542857142857143	0.0761904761904762	0.701754385964912	0.108571428571429	4	86
0.295238095238095	0.60952380952381	0.0952380952380952	0.484375	0.196620583717358	1	88
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	8	85
0.380952380952381	0.542857142857143	0.0761904761904762	0.701754385964912	0.108571428571429	5	87
0.40952380952381	0.523809523809524	0.0666666666666667	0.781818181818182	0.0852713178294574	5	89
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	2	88
0.419047619047619	0.504761904761905	0.0761904761904762	0.830188679245283	0.0917748917748918	4	88
0.39047619047619	0.523809523809524	0.0857142857142857	0.745454545454545	0.114982578397213	7	83
0.419047619047619	0.495238095238095	0.0857142857142857	0.846153846153846	0.101298701298701	4	85
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	4	87
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	6	88
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	2	91
0.361904761904762	0.552380952380952	0.0857142857142857	0.655172413793103	0.130827067669173	4	88
0.371428571428571	0.571428571428571	0.0571428571428571	0.65	0.0879120879120879	1	88
0.361904761904762	0.561904761904762	0.0761904761904762	0.644067796610169	0.118295739348371	2	90
0.457142857142857	0.457142857142857	0.0857142857142857	1	0.0857142857142857	1	87
0.40952380952381	0.533333333333333	0.0571428571428571	0.767857142857143	0.0744186046511628	7	85
0.504761904761905	0.40952380952381	0.0857142857142857	1.23255813953488	0.0695417789757412	3	87
0.504761904761905	0.419047619047619	0.0761904761904762	1.20454545454545	0.0632524707996406	5	87
0.380952380952381	0.533333333333333	0.0857142857142857	0.714285714285714	0.12	6	87
0.39047619047619	0.514285714285714	0.0952380952380952	0.759259259259259	0.125435540069686	3	87
0.4	0.533333333333333	0.0666666666666667	0.75	0.0888888888888889	2	91
0.4	0.504761904761905	0.0952380952380952	0.792452830188679	0.120181405895692	5	84
0.371428571428571	0.542857142857143	0.0857142857142857	0.68421052631579	0.125274725274725	5	87
0.361904761904762	0.552380952380952	0.0857142857142857	0.655172413793103	0.130827067669173	6	84
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	4	88
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	3	87
0.4	0.533333333333333	0.0666666666666667	0.75	0.0888888888888889	3	88
0.4	0.552380952380952	0.0476190476190476	0.724137931034483	0.0657596371882086	5	90
0.39047619047619	0.523809523809524	0.0857142857142857	0.745454545454545	0.114982578397213	6	85
0.40952380952381	0.523809523809524	0.0666666666666667	0.781818181818182	0.0852713178294574	2	90
0.438095238095238	0.457142857142857	0.104761904761905	0.958333333333333	0.109316770186335	1	86
0.4	0.504761904761905	0.0952380952380952	0.792452830188679	0.120181405895692	2	89
0.314285714285714	0.580952380952381	0.104761904761905	0.540983606557377	0.193650793650794	3	86
0.466666666666667	0.447619047619048	0.0857142857142857	1.04255319148936	0.0822157434402332	4	85
0.447619047619048	0.457142857142857	0.0952380952380952	0.979166666666667	0.0972644376899696	4	86
0.361904761904762	0.542857142857143	0.0952380952380952	0.666666666666667	0.142857142857143	8	79
0.457142857142857	0.457142857142857	0.0857142857142857	1	0.0857142857142857	7	82
0.371428571428571	0.523809523809524	0.104761904761905	0.709090909090909	0.147741147741148	5	84
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	7	81
0.4	0.514285714285714	0.0857142857142857	0.777777777777778	0.110204081632653	2	87
0.371428571428571	0.533333333333333	0.0952380952380952	0.696428571428572	0.136752136752137	1	90
0.4	0.542857142857143	0.0571428571428571	0.736842105263158	0.0775510204081633	3	86
0.419047619047619	0.495238095238095	0.0857142857142857	0.846153846153846	0.101298701298701	8	81
0.4	0.485714285714286	0.114285714285714	0.823529411764706	0.138775510204082	2	88
0.4	0.523809523809524	0.0761904761904762	0.763636363636364	0.0997732426303855	4	86
0.304761904761905	0.59047619047619	0.104761904761905	0.516129032258065	0.20297619047619	7	83
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	8	88
0.361904761904762	0.571428571428571	0.0666666666666667	0.633333333333333	0.105263157894737	2	88
0.352380952380952	0.533333333333333	0.114285714285714	0.660714285714286	0.172972972972973	5	86
0.380952380952381	0.523809523809524	0.0952380952380952	0.727272727272727	0.130952380952381	6	82
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	2	89
0.4	0.523809523809524	0.0761904761904762	0.763636363636364	0.0997732426303855	4	89
0.380952380952381	0.542857142857143	0.0761904761904762	0.701754385964912	0.108571428571429	6	86
0.352380952380952	0.542857142857143	0.104761904761905	0.649122807017544	0.161389961389961	4	88
0.39047619047619	0.533333333333333	0.0761904761904762	0.732142857142857	0.104065040650407	3	85
0.39047619047619	0.533333333333333	0.0761904761904762	0.732142857142857	0.104065040650407	4	85
0.4	0.533333333333333	0.0666666666666667	0.75	0.0888888888888889	4	86
0.39047619047619	0.533333333333333	0.0761904761904762	0.732142857142857	0.104065040650407	2	88
0.380952380952381	0.523809523809524	0.0952380952380952	0.727272727272727	0.130952380952381	3	87
0.352380952380952	0.552380952380952	0.0952380952380952	0.637931034482759	0.149292149292149	7	82
0.4	0.523809523809524	0.0761904761904762	0.763636363636364	0.0997732426303855	3	90
0.438095238095238	0.428571428571429	0.133333333333333	1.02222222222222	0.130434782608696	3	86
0.457142857142857	0.457142857142857	0.0857142857142857	1	0.0857142857142857	3	86
0.361904761904762	0.523809523809524	0.114285714285714	0.690909090909091	0.165413533834586	5	84
0.333333333333333	0.580952380952381	0.0857142857142857	0.573770491803279	0.149387755102041	6	88
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	0	91
0.352380952380952	0.571428571428571	0.0761904761904762	0.616666666666667	0.123552123552124	3	91
0.333333333333333	0.59047619047619	0.0761904761904762	0.564516129032258	0.134965986394558	6	85
0.476190476190476	0.438095238095238	0.0857142857142857	1.08695652173913	0.0788571428571429	3	87
0.4	0.504761904761905	0.0952380952380952	0.792452830188679	0.120181405895692	6	84
0.495238095238095	0.476190476190476	0.0285714285714286	1.04	0.0274725274725275	4	88
0.361904761904762	0.580952380952381	0.0571428571428571	0.622950819672131	0.0917293233082707	6	89
0.380952380952381	0.571428571428571	0.0476190476190476	0.666666666666667	0.0714285714285714	7	88
0.447619047619048	0.466666666666667	0.0857142857142857	0.959183673469388	0.0893617021276596	6	86
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	2	88
0.4	0.495238095238095	0.104761904761905	0.807692307692308	0.129705215419501	4	84
0.4	0.495238095238095	0.104761904761905	0.807692307692308	0.129705215419501	6	83
0.4	0.523809523809524	0.0761904761904762	0.763636363636364	0.0997732426303855	5	84
0.40952380952381	0.504761904761905	0.0857142857142857	0.811320754716981	0.105647840531561	6	82
0.447619047619048	0.504761904761905	0.0476190476190476	0.886792452830189	0.0536980749746707	3	90
0.39047619047619	0.571428571428571	0.0380952380952381	0.683333333333333	0.0557491289198606	4	88
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	3	88
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	7	81
