propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.457142857142857	0.466666666666667	0.0761904761904762	0.979591836734694	0.0777777777777778	4	91
0.580952380952381	0.361904761904762	0.0571428571428571	1.60526315789474	0.0355971896955503	7	86
0.39047619047619	0.533333333333333	0.0761904761904762	0.732142857142857	0.104065040650407	1	93
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	1	89
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	2	93
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	4	90
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	5	91
0.371428571428571	0.552380952380952	0.0761904761904762	0.672413793103448	0.113308913308913	3	89
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	1	90
0.580952380952381	0.352380952380952	0.0666666666666667	1.64864864864865	0.0404371584699454	3	89
0.485714285714286	0.428571428571429	0.0857142857142857	1.13333333333333	0.0756302521008403	1	91
0.419047619047619	0.476190476190476	0.104761904761905	0.88	0.119047619047619	2	88
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	3	89
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	5	88
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	5	88
0.419047619047619	0.466666666666667	0.114285714285714	0.897959183673469	0.127272727272727	1	90
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	2	88
0.542857142857143	0.4	0.0571428571428571	1.35714285714286	0.0421052631578947	2	91
0.39047619047619	0.542857142857143	0.0666666666666667	0.719298245614035	0.0926829268292683	2	94
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	4	90
0.4	0.523809523809524	0.0761904761904762	0.763636363636364	0.0997732426303855	1	94
0.40952380952381	0.523809523809524	0.0666666666666667	0.781818181818182	0.0852713178294574	6	89
0.371428571428571	0.514285714285714	0.114285714285714	0.722222222222222	0.158241758241758	2	89
0.447619047619048	0.485714285714286	0.0666666666666667	0.92156862745098	0.0723404255319149	4	89
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	2	87
0.361904761904762	0.523809523809524	0.114285714285714	0.690909090909091	0.165413533834586	1	88
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	6	87
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	4	89
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	1	94
0.304761904761905	0.6	0.0952380952380952	0.507936507936508	0.1875	2	90
0.4	0.514285714285714	0.0857142857142857	0.777777777777778	0.110204081632653	5	88
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	1	92
0.457142857142857	0.447619047619048	0.0952380952380952	1.02127659574468	0.0932539682539683	3	84
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	2	93
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	3	90
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	6	87
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	5	88
0.428571428571429	0.485714285714286	0.0857142857142857	0.882352941176471	0.0971428571428571	5	84
0.39047619047619	0.533333333333333	0.0761904761904762	0.732142857142857	0.104065040650407	3	90
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	6	85
0.4	0.514285714285714	0.0857142857142857	0.777777777777778	0.110204081632653	2	91
0.361904761904762	0.561904761904762	0.0761904761904762	0.644067796610169	0.118295739348371	5	89
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	3	89
0.457142857142857	0.504761904761905	0.0380952380952381	0.905660377358491	0.0420634920634921	5	91
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	5	89
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	3	91
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	5	91
0.39047619047619	0.542857142857143	0.0666666666666667	0.719298245614035	0.0926829268292683	4	90
0.457142857142857	0.466666666666667	0.0761904761904762	0.979591836734694	0.0777777777777778	3	85
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	2	90
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	5	87
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	2	94
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	4	91
0.39047619047619	0.514285714285714	0.0952380952380952	0.759259259259259	0.125435540069686	3	91
0.40952380952381	0.514285714285714	0.0761904761904762	0.796296296296296	0.0956810631229236	6	88
0.447619047619048	0.466666666666667	0.0857142857142857	0.959183673469388	0.0893617021276596	4	89
0.476190476190476	0.447619047619048	0.0761904761904762	1.06382978723404	0.0716190476190476	0	91
0.504761904761905	0.4	0.0952380952380952	1.26190476190476	0.0754716981132075	4	88
0.39047619047619	0.533333333333333	0.0761904761904762	0.732142857142857	0.104065040650407	3	94
0.361904761904762	0.552380952380952	0.0857142857142857	0.655172413793103	0.130827067669173	7	85
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	2	90
0.428571428571429	0.476190476190476	0.0952380952380952	0.9	0.105820105820106	6	86
0.476190476190476	0.495238095238095	0.0285714285714286	0.961538461538461	0.0297142857142857	1	93
0.447619047619048	0.466666666666667	0.0857142857142857	0.959183673469388	0.0893617021276596	1	90
0.419047619047619	0.533333333333333	0.0476190476190476	0.785714285714286	0.0606060606060606	4	92
0.361904761904762	0.561904761904762	0.0761904761904762	0.644067796610169	0.118295739348371	2	90
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	3	89
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	6	87
0.419047619047619	0.514285714285714	0.0666666666666667	0.814814814814815	0.0818181818181818	2	91
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	7	86
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	2	93
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	1	90
0.39047619047619	0.552380952380952	0.0571428571428571	0.706896551724138	0.0808362369337979	4	87
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	6	86
0.39047619047619	0.514285714285714	0.0952380952380952	0.759259259259259	0.125435540069686	2	91
0.476190476190476	0.447619047619048	0.0761904761904762	1.06382978723404	0.0716190476190476	2	88
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	4	90
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	3	90
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	4	89
0.419047619047619	0.495238095238095	0.0857142857142857	0.846153846153846	0.101298701298701	3	89
0.352380952380952	0.59047619047619	0.0571428571428571	0.596774193548387	0.0957528957528958	3	90
0.4	0.561904761904762	0.0380952380952381	0.711864406779661	0.053514739229025	1	92
0.428571428571429	0.485714285714286	0.0857142857142857	0.882352941176471	0.0971428571428571	6	89
0.352380952380952	0.552380952380952	0.0952380952380952	0.637931034482759	0.149292149292149	2	90
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	5	89
0.352380952380952	0.571428571428571	0.0761904761904762	0.616666666666667	0.123552123552124	1	93
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	4	92
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	1	94
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	4	89
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	5	87
0.39047619047619	0.542857142857143	0.0666666666666667	0.719298245614035	0.0926829268292683	6	87
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	5	87
