start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.028943308	0.0290147916666667	0.0284613020833333	0.000553489583333333	-0.000390625000000002	2426	0.4852	0.5046	0.0102	C>S
0.032267499	0.0327771875	0.032493125	0.0002840625	-0.000260416666666671	2455	0.491	0.5034	0.0056	C>S
0.03386124	0.033836875	0.0339946354166667	-0.000157760416666667	-0.000781250000000001	2414	0.4828	0.5108	0.0064	C>S
0.038847545	0.0391783333333333	0.0386313541666667	0.000546979166666667	-0.000520833333333331	2452	0.4904	0.5052	0.0044	C>S
0.039289337	0.0391142708333333	0.03863421875	0.000480052083333333	-0.000520833333333332	2461	0.4922	0.5054	0.0024	C>S
0.039390748	0.0406717708333333	0.0386211458333333	0.002050625	0.000520833333333333	2523	0.5046	0.4928	0.0026	S>C
0.039934363	0.039248125	0.03942578125	-0.00017765625	-0.00182291666666667	2393	0.4786	0.5188	0.0026	C>S
0.040227669	0.0403292708333333	0.0407314583333333	-0.0004021875	-0.00130208333333333	2420	0.484	0.5132	0.0028	C>S
0.041266292	0.0416609375	0.0414265625	0.000234375	-0.000260416666666666	2476	0.4952	0.5018	0.003	C>S
0.042469817	0.0420635416666667	0.0426023958333333	-0.000538854166666667	-0.001171875	2448	0.4896	0.508	0.0024	C>S
0.043049142	0.0428519791666667	0.04308953125	-0.000237552083333333	-0.000781250000000001	2453	0.4906	0.5068	0.0026	C>S
0.043489488	0.0434613541666667	0.0434609895833333	3.64583333333347e-07	-0.000781250000000001	2449	0.4898	0.5078	0.0024	C>S
0.044010734	0.0435332291666667	0.04445203125	-0.000918802083333333	-0.00130208333333333	2434	0.4868	0.5106	0.0026	C>S
0.044294076	0.0451327083333333	0.04507375	5.89583333333333e-05	-0.00104166666666667	2453	0.4906	0.5082	0.0012	C>S
0.045840808	0.0468615625	0.0457984375	0.001063125	-0.000130208333333336	2492	0.4984	0.5002	0.0014	C>S
0.045900107	0.0454979166666667	0.04571375	-0.000215833333333333	-0.000651041666666668	2461	0.4922	0.505	0.0028	C>S
