propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	3	94
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	4	94
0.419047619047619	0.552380952380952	0.0285714285714286	0.758620689655172	0.0376623376623377	2	96
0.542857142857143	0.40952380952381	0.0476190476190476	1.32558139534884	0.0359231411862991	3	94
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	5	88
0.495238095238095	0.438095238095238	0.0666666666666667	1.1304347826087	0.058974358974359	6	91
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	4	93
0.561904761904762	0.39047619047619	0.0476190476190476	1.4390243902439	0.033091202582728	3	92
0.571428571428571	0.4	0.0285714285714286	1.42857142857143	0.02	2	96
0.39047619047619	0.571428571428571	0.0380952380952381	0.683333333333333	0.0557491289198606	2	94
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	5	93
0.485714285714286	0.485714285714286	0.0285714285714286	1	0.0285714285714286	5	95
0.447619047619048	0.504761904761905	0.0476190476190476	0.886792452830189	0.0536980749746707	4	94
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	1	93
0.457142857142857	0.514285714285714	0.0285714285714286	0.888888888888889	0.0321428571428571	2	98
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	3	93
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	4	94
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	3	95
0.419047619047619	0.533333333333333	0.0476190476190476	0.785714285714286	0.0606060606060606	4	95
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	3	93
0.438095238095238	0.514285714285714	0.0476190476190476	0.851851851851852	0.0559006211180124	3	94
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	4	93
0.438095238095238	0.523809523809524	0.0380952380952381	0.836363636363636	0.0455486542443064	10	89
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	7	89
0.533333333333333	0.419047619047619	0.0476190476190476	1.27272727272727	0.0374149659863946	8	91
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	3	94
0.438095238095238	0.533333333333333	0.0285714285714286	0.821428571428571	0.0347826086956522	4	95
0.380952380952381	0.561904761904762	0.0571428571428571	0.677966101694915	0.0842857142857143	2	93
0.514285714285714	0.466666666666667	0.019047619047619	1.10204081632653	0.017283950617284	3	95
0.40952380952381	0.533333333333333	0.0571428571428571	0.767857142857143	0.0744186046511628	1	96
0.457142857142857	0.514285714285714	0.0285714285714286	0.888888888888889	0.0321428571428571	4	96
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	3	94
0.514285714285714	0.457142857142857	0.0285714285714286	1.125	0.0253968253968254	4	94
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	2	95
0.542857142857143	0.419047619047619	0.0380952380952381	1.29545454545455	0.029406850459482	6	90
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	7	92
0.457142857142857	0.466666666666667	0.0761904761904762	0.979591836734694	0.0777777777777778	7	88
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	5	92
0.523809523809524	0.40952380952381	0.0666666666666667	1.27906976744186	0.0521212121212121	4	91
0.495238095238095	0.457142857142857	0.0476190476190476	1.08333333333333	0.0439560439560439	6	91
0.504761904761905	0.457142857142857	0.0380952380952381	1.10416666666667	0.0345013477088949	2	93
0.428571428571429	0.523809523809524	0.0476190476190476	0.818181818181818	0.0582010582010582	4	93
