propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.518867924528302	0.433962264150943	0.0471698113207547	1.19565217391304	0.039451114922813	2	96
0.528301886792453	0.443396226415094	0.0283018867924528	1.19148936170213	0.0237533692722372	2	97
0.5	0.471698113207547	0.0283018867924528	1.06	0.0266998932004272	2	94
0.415094339622642	0.537735849056604	0.0471698113207547	0.771929824561404	0.061106346483705	4	96
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	2	97
0.452830188679245	0.490566037735849	0.0566037735849057	0.923076923076923	0.0613207547169811	2	94
0.462264150943396	0.509433962264151	0.0283018867924528	0.907407407407407	0.0311898344243358	2	98
0.490566037735849	0.443396226415094	0.0660377358490566	1.1063829787234	0.0596879535558781	1	94
0.528301886792453	0.433962264150943	0.0377358490566038	1.21739130434783	0.0309973045822102	3	94
0.5	0.462264150943396	0.0377358490566038	1.08163265306122	0.0348878604485582	4	95
0.490566037735849	0.452830188679245	0.0566037735849057	1.08333333333333	0.0522496371552975	0	100
0.424528301886792	0.547169811320755	0.0283018867924528	0.775862068965517	0.0364779874213836	4	94
0.566037735849057	0.39622641509434	0.0377358490566038	1.42857142857143	0.0264150943396226	0	99
0.443396226415094	0.509433962264151	0.0471698113207547	0.87037037037037	0.0541951023685267	1	97
0.452830188679245	0.5	0.0471698113207547	0.905660377358491	0.0520833333333333	0	100
0.452830188679245	0.5	0.0471698113207547	0.905660377358491	0.0520833333333333	4	92
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	0	95
0.462264150943396	0.490566037735849	0.0471698113207547	0.942307692307692	0.0500577589526377	0	95
0.547169811320755	0.424528301886792	0.0283018867924528	1.28888888888889	0.0219583604424203	0	98
0.490566037735849	0.462264150943396	0.0471698113207547	1.06122448979592	0.0444484760522496	2	92
0.433962264150943	0.518867924528302	0.0471698113207547	0.836363636363636	0.0563986874487285	0	95
0.443396226415094	0.509433962264151	0.0471698113207547	0.87037037037037	0.0541951023685267	0	97
0.462264150943396	0.481132075471698	0.0566037735849057	0.96078431372549	0.058914131690412	2	94
0.405660377358491	0.528301886792453	0.0660377358490566	0.767857142857143	0.0860026327336551	0	94
0.433962264150943	0.509433962264151	0.0566037735849057	0.851851851851852	0.066447908121411	0	99
0.594339622641509	0.377358490566038	0.0283018867924528	1.575	0.0179694519317161	2	96
0.490566037735849	0.452830188679245	0.0566037735849057	1.08333333333333	0.0522496371552975	2	94
0.509433962264151	0.443396226415094	0.0471698113207547	1.14893617021277	0.0410552061495458	1	96
0.481132075471698	0.481132075471698	0.0377358490566038	1	0.0377358490566038	1	98
0.509433962264151	0.452830188679245	0.0377358490566038	1.125	0.0335429769392034	0	98
0.415094339622642	0.537735849056604	0.0471698113207547	0.771929824561404	0.061106346483705	1	97
0.405660377358491	0.547169811320755	0.0471698113207547	0.741379310344828	0.063624396665204	1	97
0.518867924528302	0.462264150943396	0.0188679245283019	1.12244897959184	0.0168096054888508	1	97
0.462264150943396	0.481132075471698	0.0566037735849057	0.96078431372549	0.058914131690412	1	99
0.471698113207547	0.462264150943396	0.0660377358490566	1.02040816326531	0.0647169811320755	1	93
0.60377358490566	0.349056603773585	0.0471698113207547	1.72972972972973	0.0272700471698113	1	95
0.462264150943396	0.481132075471698	0.0566037735849057	0.96078431372549	0.058914131690412	1	95
0.575471698113208	0.39622641509434	0.0283018867924528	1.45238095238095	0.0194865450046397	2	93
0.452830188679245	0.481132075471698	0.0660377358490566	0.941176470588235	0.0701650943396226	3	90
0.537735849056604	0.424528301886792	0.0377358490566038	1.26666666666667	0.0297914597815293	2	97
0.443396226415094	0.528301886792453	0.0283018867924528	0.839285714285714	0.0337213970293055	3	96
0.415094339622642	0.509433962264151	0.0754716981132075	0.814814814814815	0.0926243567753002	1	94
0.481132075471698	0.452830188679245	0.0660377358490566	1.0625	0.0621531631520533	0	95
0.481132075471698	0.490566037735849	0.0283018867924528	0.980769230769231	0.0288568257491676	4	92
0.443396226415094	0.490566037735849	0.0660377358490566	0.903846153846154	0.0730630268968286	0	97
0.462264150943396	0.5	0.0377358490566038	0.924528301886792	0.0408163265306122	0	99
0.443396226415094	0.509433962264151	0.0471698113207547	0.87037037037037	0.0541951023685267	2	92
0.5	0.462264150943396	0.0377358490566038	1.08163265306122	0.0348878604485582	1	95
0.509433962264151	0.433962264150943	0.0566037735849057	1.17391304347826	0.0482180293501048	1	96
0.537735849056604	0.39622641509434	0.0660377358490566	1.35714285714286	0.0486593843098312	1	94
0.537735849056604	0.415094339622642	0.0471698113207547	1.29545454545455	0.0364117841774247	1	93
0.490566037735849	0.462264150943396	0.0471698113207547	1.06122448979592	0.0444484760522496	0	100
0.556603773584906	0.39622641509434	0.0471698113207547	1.4047619047619	0.0335785097537576	0	94
0.471698113207547	0.471698113207547	0.0566037735849057	1	0.0566037735849057	2	95
0.537735849056604	0.415094339622642	0.0471698113207547	1.29545454545455	0.0364117841774247	4	94
0.528301886792453	0.405660377358491	0.0660377358490566	1.30232558139535	0.0507075471698113	1	92
0.537735849056604	0.405660377358491	0.0566037735849057	1.32558139534884	0.0427010923535253	0	96
0.471698113207547	0.471698113207547	0.0566037735849057	1	0.0566037735849057	1	93
0.594339622641509	0.377358490566038	0.0283018867924528	1.575	0.0179694519317161	1	93
0.433962264150943	0.537735849056604	0.0283018867924528	0.807017543859649	0.0350697292863002	0	102
0.443396226415094	0.5	0.0566037735849057	0.886792452830189	0.0638297872340425	3	94
0.481132075471698	0.471698113207547	0.0471698113207547	1.02	0.0462449130595634	2	92
0.518867924528302	0.443396226415094	0.0377358490566038	1.17021276595745	0.0322469982847341	4	89
0.537735849056604	0.39622641509434	0.0660377358490566	1.35714285714286	0.0486593843098312	3	91
0.462264150943396	0.5	0.0377358490566038	0.924528301886792	0.0408163265306122	1	99
0.462264150943396	0.5	0.0377358490566038	0.924528301886792	0.0408163265306122	1	98
0.481132075471698	0.452830188679245	0.0660377358490566	1.0625	0.0621531631520533	2	97
0.424528301886792	0.528301886792453	0.0471698113207547	0.803571428571429	0.0587002096436059	0	97
0.528301886792453	0.443396226415094	0.0283018867924528	1.19148936170213	0.0237533692722372	1	95
0.566037735849057	0.386792452830189	0.0471698113207547	1.46341463414634	0.0322327044025157	2	96
0.377358490566038	0.594339622641509	0.0283018867924528	0.634920634920635	0.0445754716981132	2	98
0.481132075471698	0.481132075471698	0.0377358490566038	1	0.0377358490566038	1	96
