propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.509433962264151	0.452830188679245	0.0377358490566038	1.125	0.0335429769392034	2	97
0.481132075471698	0.490566037735849	0.0283018867924528	0.980769230769231	0.0288568257491676	5	97
0.490566037735849	0.481132075471698	0.0283018867924528	1.01960784313725	0.0277576197387518	1	101
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	3	98
0.528301886792453	0.452830188679245	0.0188679245283019	1.16666666666667	0.0161725067385445	3	96
0.547169811320755	0.433962264150943	0.0188679245283019	1.26086956521739	0.0149642160052049	3	96
0.471698113207547	0.5	0.0283018867924528	0.943396226415094	0.03	1	101
0.452830188679245	0.518867924528302	0.0283018867924528	0.872727272727273	0.0324292452830189	6	95
0.537735849056604	0.433962264150943	0.0283018867924528	1.23913043478261	0.0228401191658391	2	101
0.443396226415094	0.509433962264151	0.0471698113207547	0.87037037037037	0.0541951023685267	5	94
0.462264150943396	0.509433962264151	0.0283018867924528	0.907407407407407	0.0311898344243358	3	99
0.443396226415094	0.5	0.0566037735849057	0.886792452830189	0.0638297872340425	2	96
0.518867924528302	0.443396226415094	0.0377358490566038	1.17021276595745	0.0322469982847341	4	97
0.5	0.443396226415094	0.0566037735849057	1.12765957446809	0.0501957992168031	5	94
0.462264150943396	0.5	0.0377358490566038	0.924528301886792	0.0408163265306122	3	94
0.433962264150943	0.528301886792453	0.0377358490566038	0.821428571428572	0.0459392945036915	3	98
0.528301886792453	0.433962264150943	0.0377358490566038	1.21739130434783	0.0309973045822102	4	97
0.518867924528302	0.462264150943396	0.0188679245283019	1.12244897959184	0.0168096054888508	3	99
0.462264150943396	0.509433962264151	0.0283018867924528	0.907407407407407	0.0311898344243358	0	101
0.528301886792453	0.433962264150943	0.0377358490566038	1.21739130434783	0.0309973045822102	4	96
0.443396226415094	0.5	0.0566037735849057	0.886792452830189	0.0638297872340425	3	94
0.481132075471698	0.481132075471698	0.0377358490566038	1	0.0377358490566038	3	96
0.537735849056604	0.415094339622642	0.0471698113207547	1.29545454545455	0.0364117841774247	3	95
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	4	95
0.5	0.462264150943396	0.0377358490566038	1.08163265306122	0.0348878604485582	3	97
0.424528301886792	0.518867924528302	0.0566037735849057	0.818181818181818	0.0691823899371069	3	95
0.528301886792453	0.452830188679245	0.0188679245283019	1.16666666666667	0.0161725067385445	5	96
