propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.415094339622642	0.528301886792453	0.0566037735849057	0.785714285714286	0.072041166380789	1	95
0.490566037735849	0.452830188679245	0.0566037735849057	1.08333333333333	0.0522496371552975	1	96
0.5	0.452830188679245	0.0471698113207547	1.10416666666667	0.0427198291206835	1	93
0.5	0.443396226415094	0.0566037735849057	1.12765957446809	0.0501957992168031	0	92
0.462264150943396	0.5	0.0377358490566038	0.924528301886792	0.0408163265306122	0	98
0.471698113207547	0.490566037735849	0.0377358490566038	0.961538461538462	0.0392452830188679	0	97
0.547169811320755	0.377358490566038	0.0754716981132075	1.45	0.0520494469746259	1	91
0.452830188679245	0.5	0.0471698113207547	0.905660377358491	0.0520833333333333	0	96
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	0	99
0.415094339622642	0.509433962264151	0.0754716981132075	0.814814814814815	0.0926243567753002	0	92
0.462264150943396	0.5	0.0377358490566038	0.924528301886792	0.0408163265306122	0	98
0.462264150943396	0.462264150943396	0.0754716981132075	1	0.0754716981132075	0	93
0.471698113207547	0.490566037735849	0.0377358490566038	0.961538461538462	0.0392452830188679	0	98
0.471698113207547	0.471698113207547	0.0566037735849057	1	0.0566037735849057	0	94
0.5	0.405660377358491	0.0943396226415094	1.23255813953488	0.0765396938412246	1	89
0.462264150943396	0.481132075471698	0.0566037735849057	0.96078431372549	0.058914131690412	1	91
0.424528301886792	0.528301886792453	0.0471698113207547	0.803571428571429	0.0587002096436059	0	97
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	0	95
0.39622641509434	0.556603773584906	0.0471698113207547	0.711864406779661	0.066262353998203	0	94
0.5	0.433962264150943	0.0660377358490566	1.15217391304348	0.0573157707369171	0	95
0.462264150943396	0.490566037735849	0.0471698113207547	0.942307692307692	0.0500577589526377	0	92
0.452830188679245	0.471698113207547	0.0754716981132075	0.96	0.0786163522012579	1	92
0.471698113207547	0.471698113207547	0.0566037735849057	1	0.0566037735849057	1	98
0.367924528301887	0.575471698113208	0.0566037735849057	0.639344262295082	0.0885341074020319	0	95
0.490566037735849	0.452830188679245	0.0566037735849057	1.08333333333333	0.0522496371552975	0	94
0.367924528301887	0.584905660377358	0.0471698113207547	0.629032258064516	0.0749879051765844	0	97
0.5	0.443396226415094	0.0566037735849057	1.12765957446809	0.0501957992168031	1	93
0.415094339622642	0.490566037735849	0.0943396226415094	0.846153846153846	0.111492281303602	1	91
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	0	92
0.481132075471698	0.471698113207547	0.0471698113207547	1.02	0.0462449130595634	0	95
