propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.537735849056604	0.405660377358491	0.0566037735849057	1.32558139534884	0.0427010923535253	3	89
0.518867924528302	0.424528301886792	0.0566037735849057	1.22222222222222	0.0463121783876501	5	82
0.509433962264151	0.452830188679245	0.0377358490566038	1.125	0.0335429769392034	3	87
0.490566037735849	0.471698113207547	0.0377358490566038	1.04	0.0362844702467344	5	87
0.462264150943396	0.471698113207547	0.0660377358490566	0.98	0.0673854447439353	2	89
0.481132075471698	0.481132075471698	0.0377358490566038	1	0.0377358490566038	5	87
0.528301886792453	0.415094339622642	0.0566037735849057	1.27272727272727	0.0444743935309973	3	84
0.481132075471698	0.471698113207547	0.0471698113207547	1.02	0.0462449130595634	3	91
0.5	0.433962264150943	0.0660377358490566	1.15217391304348	0.0573157707369171	3	83
0.452830188679245	0.5	0.0471698113207547	0.905660377358491	0.0520833333333333	6	84
0.5	0.452830188679245	0.0471698113207547	1.10416666666667	0.0427198291206835	4	86
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	2	89
0.443396226415094	0.5	0.0566037735849057	0.886792452830189	0.0638297872340425	0	88
0.443396226415094	0.528301886792453	0.0283018867924528	0.839285714285714	0.0337213970293055	2	97
0.443396226415094	0.481132075471698	0.0754716981132075	0.92156862745098	0.0818948213568848	2	87
0.481132075471698	0.452830188679245	0.0660377358490566	1.0625	0.0621531631520533	3	84
0.509433962264151	0.452830188679245	0.0377358490566038	1.125	0.0335429769392034	4	85
0.471698113207547	0.471698113207547	0.0566037735849057	1	0.0566037735849057	1	86
0.547169811320755	0.424528301886792	0.0283018867924528	1.28888888888889	0.0219583604424203	2	86
0.518867924528302	0.443396226415094	0.0377358490566038	1.17021276595745	0.0322469982847341	4	88
0.39622641509434	0.537735849056604	0.0660377358490566	0.736842105263158	0.089622641509434	2	88
0.424528301886792	0.528301886792453	0.0471698113207547	0.803571428571429	0.0587002096436059	3	88
0.471698113207547	0.481132075471698	0.0471698113207547	0.980392156862745	0.0481132075471698	3	91
0.575471698113208	0.358490566037736	0.0660377358490566	1.60526315789474	0.0411382616764615	6	82
0.462264150943396	0.490566037735849	0.0471698113207547	0.942307692307692	0.0500577589526377	6	87
