propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.559633027522936	0.422018348623853	0.018348623853211	1.32608695652174	0.0138366671679952	3	104
0.467889908256881	0.513761467889908	0.018348623853211	0.910714285714286	0.0201475085447023	2	105
0.458715596330275	0.522935779816514	0.018348623853211	0.87719298245614	0.0209174311926606	1	106
0.596330275229358	0.385321100917431	0.018348623853211	1.54761904761905	0.0118560338743825	2	105
0.504587155963303	0.477064220183486	0.018348623853211	1.05769230769231	0.017347789824854	3	104
0.504587155963303	0.477064220183486	0.018348623853211	1.05769230769231	0.017347789824854	2	105
0.504587155963303	0.477064220183486	0.018348623853211	1.05769230769231	0.017347789824854	0	107
0.587155963302752	0.394495412844037	0.018348623853211	1.48837209302326	0.0123279816513761	4	103
0.467889908256881	0.504587155963303	0.0275229357798165	0.927272727272727	0.029681597409606	1	105
0.495412844036697	0.486238532110092	0.018348623853211	1.0188679245283	0.018008834522596	0	107
0.477064220183486	0.504587155963303	0.018348623853211	0.945454545454546	0.0194071983062809	2	105
0.486238532110092	0.495412844036697	0.018348623853211	0.981481481481482	0.0186948243032716	0	107
0.504587155963303	0.477064220183486	0.018348623853211	1.05769230769231	0.017347789824854	1	106
0.587155963302752	0.394495412844037	0.018348623853211	1.48837209302326	0.0123279816513761	3	104
0.504587155963303	0.477064220183486	0.018348623853211	1.05769230769231	0.017347789824854	2	105
0.522935779816514	0.44954128440367	0.0275229357798165	1.16326530612245	0.0236600676001931	3	104
0.568807339449541	0.412844036697248	0.018348623853211	1.37777777777778	0.013317549570879	1	105
0.486238532110092	0.495412844036697	0.018348623853211	0.981481481481482	0.0186948243032716	0	106
0.513761467889908	0.467889908256881	0.018348623853211	1.09803921568627	0.0167103538663172	3	104
0.495412844036697	0.477064220183486	0.0275229357798165	1.03846153846154	0.0265035677879715	1	106
0.522935779816514	0.458715596330275	0.018348623853211	1.14	0.016095284081764	0	107
