propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.523809523809524	0.361904761904762	0.114285714285714	1.44736842105263	0.078961038961039	4	61
0.580952380952381	0.314285714285714	0.104761904761905	1.84848484848485	0.0566744730679157	5	55
0.495238095238095	0.361904761904762	0.142857142857143	1.36842105263158	0.104395604395604	4	56
0.476190476190476	0.371428571428571	0.152380952380952	1.28205128205128	0.118857142857143	4	63
0.447619047619048	0.371428571428571	0.180952380952381	1.20512820512821	0.150151975683891	3	54
0.466666666666667	0.419047619047619	0.114285714285714	1.11363636363636	0.102623906705539	6	58
0.514285714285714	0.342857142857143	0.142857142857143	1.5	0.0952380952380952	5	55
0.485714285714286	0.39047619047619	0.123809523809524	1.24390243902439	0.0995331465919701	8	58
0.533333333333333	0.323809523809524	0.142857142857143	1.64705882352941	0.086734693877551	2	62
0.495238095238095	0.380952380952381	0.123809523809524	1.3	0.0952380952380952	7	58
0.523809523809524	0.342857142857143	0.133333333333333	1.52777777777778	0.0872727272727273	8	57
0.542857142857143	0.333333333333333	0.123809523809524	1.62857142857143	0.0760233918128655	9	55
0.40952380952381	0.457142857142857	0.133333333333333	0.895833333333333	0.148837209302326	5	63
0.419047619047619	0.419047619047619	0.161904761904762	1	0.161904761904762	3	63
0.39047619047619	0.476190476190476	0.133333333333333	0.82	0.16260162601626	3	68
0.476190476190476	0.371428571428571	0.152380952380952	1.28205128205128	0.118857142857143	4	57
0.561904761904762	0.285714285714286	0.152380952380952	1.96666666666667	0.0774818401937046	4	57
0.485714285714286	0.361904761904762	0.152380952380952	1.34210526315789	0.113538748832866	4	59
0.457142857142857	0.352380952380952	0.19047619047619	1.2972972972973	0.146825396825397	7	57
0.457142857142857	0.380952380952381	0.161904761904762	1.2	0.134920634920635	6	54
0.485714285714286	0.4	0.114285714285714	1.21428571428571	0.0941176470588235	5	61
0.476190476190476	0.323809523809524	0.2	1.47058823529412	0.136	5	59
0.542857142857143	0.314285714285714	0.142857142857143	1.72727272727273	0.0827067669172932	4	61
0.466666666666667	0.39047619047619	0.142857142857143	1.19512195121951	0.119533527696793	3	63
0.514285714285714	0.342857142857143	0.142857142857143	1.5	0.0952380952380952	7	56
0.485714285714286	0.380952380952381	0.133333333333333	1.275	0.104575163398693	5	59
0.447619047619048	0.40952380952381	0.142857142857143	1.09302325581395	0.130699088145897	4	60
0.638095238095238	0.228571428571429	0.133333333333333	2.79166666666667	0.0477611940298507	8	49
0.514285714285714	0.314285714285714	0.171428571428571	1.63636363636364	0.104761904761905	6	52
0.476190476190476	0.39047619047619	0.133333333333333	1.21951219512195	0.109333333333333	2	62
0.495238095238095	0.342857142857143	0.161904761904762	1.44444444444444	0.112087912087912	4	52
0.514285714285714	0.352380952380952	0.133333333333333	1.45945945945946	0.091358024691358	4	60
0.504761904761905	0.352380952380952	0.142857142857143	1.43243243243243	0.0997304582210243	6	61
0.457142857142857	0.438095238095238	0.104761904761905	1.04347826086957	0.100396825396825	4	65
0.571428571428571	0.304761904761905	0.123809523809524	1.875	0.066031746031746	3	58
0.514285714285714	0.314285714285714	0.171428571428571	1.63636363636364	0.104761904761905	7	52
0.438095238095238	0.40952380952381	0.152380952380952	1.06976744186047	0.142443064182195	3	57
0.571428571428571	0.295238095238095	0.133333333333333	1.93548387096774	0.0688888888888889	2	57
0.457142857142857	0.4	0.142857142857143	1.14285714285714	0.125	5	60
0.580952380952381	0.276190476190476	0.142857142857143	2.10344827586207	0.0679156908665105	2	56
0.504761904761905	0.40952380952381	0.0857142857142857	1.23255813953488	0.0695417789757412	4	65
0.533333333333333	0.314285714285714	0.152380952380952	1.6969696969697	0.0897959183673469	4	53
0.523809523809524	0.323809523809524	0.152380952380952	1.61764705882353	0.0941991341991342	6	55
0.40952380952381	0.447619047619048	0.142857142857143	0.914893617021277	0.156146179401993	3	63
0.523809523809524	0.295238095238095	0.180952380952381	1.7741935483871	0.101991341991342	4	53
0.533333333333333	0.304761904761905	0.161904761904762	1.75	0.0925170068027211	8	57
0.514285714285714	0.333333333333333	0.152380952380952	1.54285714285714	0.0987654320987655	9	56
0.533333333333333	0.295238095238095	0.171428571428571	1.80645161290323	0.0948979591836735	2	60
0.552380952380952	0.333333333333333	0.114285714285714	1.65714285714286	0.0689655172413793	7	60
0.447619047619048	0.447619047619048	0.104761904761905	1	0.104761904761905	5	68
0.457142857142857	0.4	0.142857142857143	1.14285714285714	0.125	5	59
0.514285714285714	0.371428571428571	0.114285714285714	1.38461538461538	0.0825396825396826	7	54
0.438095238095238	0.4	0.161904761904762	1.0952380952381	0.147826086956522	8	56
0.571428571428571	0.304761904761905	0.123809523809524	1.875	0.066031746031746	9	55
0.476190476190476	0.428571428571429	0.0952380952380952	1.11111111111111	0.0857142857142857	2	65
0.485714285714286	0.333333333333333	0.180952380952381	1.45714285714286	0.124183006535948	5	55
0.533333333333333	0.314285714285714	0.152380952380952	1.6969696969697	0.0897959183673469	3	54
0.533333333333333	0.342857142857143	0.123809523809524	1.55555555555556	0.0795918367346939	6	55
0.438095238095238	0.428571428571429	0.133333333333333	1.02222222222222	0.130434782608696	4	64
0.457142857142857	0.40952380952381	0.133333333333333	1.11627906976744	0.119444444444444	5	56
0.571428571428571	0.323809523809524	0.104761904761905	1.76470588235294	0.0593650793650794	1	59
0.447619047619048	0.4	0.152380952380952	1.11904761904762	0.136170212765957	0	65
