start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.028943308	0.0285796666666667	0.0288965	-0.000316833333333333	0	1105	0.221	0.1966	0.5824	Same
0.032267499	0.0324063333333333	0.0326288333333333	-0.0002225	0	1172	0.2344	0.2178	0.5478	Same
0.03386124	0.034739	0.035575	-0.000836	0	1240	0.248	0.2234	0.5286	Same
0.038847545	0.039181	0.0386808333333333	0.000500166666666667	0	1380	0.276	0.2432	0.4808	Same
0.039289337	0.0378616666666667	0.0396023333333333	-0.00174066666666667	0	1328	0.2656	0.2424	0.492	Same
0.039390748	0.038984	0.0388926666666667	9.13333333333336e-05	0	1366	0.2732	0.2416	0.4852	Same
0.039934363	0.038284	0.0401746666666667	-0.00189066666666667	0	1328	0.2656	0.2472	0.4872	Same
0.040227669	0.0404853333333333	0.0384993333333333	0.001986	0	1415	0.283	0.238	0.479	Same
0.041266292	0.0406353333333333	0.0422863333333333	-0.001651	0	1393	0.2786	0.2588	0.4626	Same
0.042469817	0.0422133333333333	0.041035	0.00117833333333333	0	1421	0.2842	0.2608	0.455	Same
0.043049142	0.0437306666666667	0.0446058333333333	-0.000875166666666667	0	1438	0.2876	0.264	0.4484	Same
0.043489488	0.043773	0.0433646666666667	0.000408333333333333	0	1471	0.2942	0.2586	0.4472	Same
0.044010734	0.044513	0.041947	0.002566	0	1490	0.298	0.2616	0.4404	Same
0.044294076	0.0435813333333333	0.0449565	-0.00137516666666667	0	1425	0.285	0.2634	0.4516	Same
0.045840808	0.0454916666666667	0.0440346666666667	0.001457	0	1477	0.2954	0.2664	0.4382	Same
0.045900107	0.0465476666666667	0.0478243333333333	-0.00127666666666667	0	1504	0.3008	0.2826	0.4166	Same
0.047142602	0.0473833333333333	0.0476118333333333	-0.0002285	0	1486	0.2972	0.2774	0.4254	Same
0.047730765	0.046385	0.0478575	-0.0014725	0	1512	0.3024	0.2818	0.4158	Same
0.049876627	0.0495526666666667	0.0492286666666667	0.000324	0	1537	0.3074	0.286	0.4066	Same
0.049878979	0.0517546666666667	0.050632	0.00112266666666667	0	1605	0.321	0.2878	0.3912	Same
0.050113114	0.0514183333333333	0.048884	0.00253433333333333	0	1616	0.3232	0.2816	0.3952	Same
0.05023462	0.0516563333333333	0.0506331666666667	0.00102316666666667	0	1615	0.323	0.2828	0.3942	Same
0.050242394	0.0487743333333333	0.051029	-0.00225466666666667	0	1578	0.3156	0.2914	0.393	Same
0.051264475	0.051816	0.0489348333333333	0.00288116666666667	0	1644	0.3288	0.2784	0.3928	Same
0.053166512	0.050968	0.0530601666666667	-0.00209216666666667	0	1595	0.319	0.2992	0.3818	Same
0.055263389	0.052808	0.0526155	0.0001925	0	1646	0.3292	0.3032	0.3676	Same
0.056032171	0.0571796666666667	0.056312	0.000867666666666667	0	1709	0.3418	0.3084	0.3498	Same
0.058464655	0.0594053333333333	0.0565141666666667	0.00289116666666667	0	1741	0.3482	0.3136	0.3382	Same
0.059732623	0.0594293333333333	0.0592883333333333	0.000141	0	1780	0.356	0.3218	0.3222	Same
0.064583333	0.0639503333333333	0.0649901666666667	-0.00103983333333333	0	1810	0.362	0.3424	0.2956	Same
0.064900099	0.065663	0.066208	-0.000545	0	1804	0.3608	0.3404	0.2988	Same
0.064901843	0.0648563333333333	0.0637398333333333	0.0011165	0	1836	0.3672	0.332	0.3008	Same
0.065207148	0.0650053333333333	0.0655706666666667	-0.000565333333333333	0	1838	0.3676	0.3296	0.3028	Same
0.066101652	0.0632173333333333	0.0653763333333333	-0.002159	0	1812	0.3624	0.338	0.2996	Same
0.066481013	0.0675766666666667	0.066845	0.000731666666666667	0	1864	0.3728	0.3342	0.293	Same
0.069125101	0.0681096666666667	0.0681641666666667	-5.44999999999998e-05	0	1914	0.3828	0.3362	0.281	Same
0.070268034	0.066236	0.0688811666666667	-0.00264516666666667	0	1813	0.3626	0.3466	0.2908	Same
0.070869081	0.0687086666666667	0.074383	-0.00567433333333333	0	1880	0.376	0.362	0.262	Same
0.072001216	0.0717553333333333	0.0709646666666667	0.000790666666666667	0	1980	0.396	0.3522	0.2518	Same
0.078385906	0.0789166666666667	0.0782081666666667	0.0007085	0	2054	0.4108	0.3708	0.2184	Same
0.07891631	0.0777093333333333	0.0768725	0.000836833333333333	0	2010	0.402	0.3646	0.2334	Same
0.079705675	0.0779566666666667	0.079739	-0.00178233333333333	0	2006	0.4012	0.3702	0.2286	Same
0.081120362	0.0793356666666667	0.085537	-0.00620133333333333	0	1985	0.397	0.3954	0.2076	Same
0.081233304	0.0802316666666667	0.0797161666666667	0.000515500000000001	0	2032	0.4064	0.3742	0.2194	Same
0.08901289	0.089027	0.0908378333333333	-0.00181083333333333	0	2105	0.421	0.3834	0.1956	Same
0.089251431	0.0894226666666667	0.0910263333333333	-0.00160366666666667	0	2100	0.42	0.3956	0.1844	Same
0.092303933	0.0927826666666667	0.0910438333333333	0.00173883333333333	0	2145	0.429	0.391	0.18	Same
0.097026101	0.096019	0.0978078333333333	-0.00178883333333333	0	2207	0.4414	0.4024	0.1562	Same
0.098361336	0.100762666666667	0.0988698333333333	0.00189283333333333	0	2236	0.4472	0.3986	0.1542	Same
0.101556893	0.101823333333333	0.103540333333333	-0.001717	0	2209	0.4418	0.4154	0.1428	Same
0.103013519	0.10606	0.102795166666667	0.00326483333333333	0	2262	0.4524	0.407	0.1406	Same
0.115699178	0.118344333333333	0.119337833333333	-0.0009935	0	2367	0.4734	0.423	0.1036	Same
0.132689038	0.131291	0.132863833333333	-0.00157283333333333	0	2378	0.4756	0.4422	0.0822	Same
0.133701378	0.130452333333333	0.136609833333333	-0.0061575	0	2342	0.4684	0.4538	0.0778	Same
0.163982737	0.163077	0.165628833333333	-0.00255183333333333	0	2466	0.4932	0.4622	0.0446	Same
0.169721559	0.167459333333333	0.170842666666667	-0.00338333333333333	0	2489	0.4978	0.465	0.0372	Same
0.180798208	0.184100333333333	0.181059833333333	0.0030405	0.00416666666666668	2532	0.5064	0.462	0.0316	S>C
0.203472661	0.203978	0.202157166666667	0.00182083333333333	0.00666666666666665	2546	0.5092	0.47	0.0208	S>C
0.203608654	0.204277333333333	0.2000615	0.00421583333333333	0.00791666666666666	2570	0.514	0.4684	0.0176	S>C
0.206207619	0.204137333333333	0.201495666666667	0.00264166666666667	0.00666666666666667	2551	0.5102	0.4706	0.0192	S>C
0.210861139	0.21105	0.214594666666667	-0.00354466666666667	0	2478	0.4956	0.4864	0.018	Same
0.230473422	0.229312666666667	0.231111666666667	-0.001799	0.00166666666666667	2509	0.5018	0.487	0.0112	S>C
0.232203123	0.232779666666667	0.237206666666667	-0.004427	0	2456	0.4912	0.4962	0.0126	Same
0.259964497	0.258739666666667	0.263146166666667	-0.0044065	0.00416666666666665	2531	0.5062	0.486	0.0078	S>C
0.271247672	0.267997333333333	0.272937666666667	-0.00494033333333333	0	2481	0.4962	0.4974	0.0064	Same
0.285167026	0.277832	0.282065	-0.004233	0	2488	0.4976	0.4988	0.0036	Same
0.30127772	0.298485	0.300953333333333	-0.00246833333333333	0.00583333333333332	2530	0.506	0.4904	0.0036	S>C
0.339695919	0.339517	0.343449666666667	-0.00393266666666667	-0.00250000000000003	2478	0.4956	0.5028	0.0016	C>S
0.343356694	0.342252	0.345633833333333	-0.00338183333333333	0.0025	2518	0.5036	0.4926	0.0038	S>C
0.343700728	0.341035333333333	0.344976666666667	-0.00394133333333333	0.00166666666666665	2508	0.5016	0.497	0.0014	S>C
