propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.380952380952381	0.304761904761905	0.314285714285714	1.25	0.251428571428571	1	53
0.380952380952381	0.342857142857143	0.276190476190476	1.11111111111111	0.248571428571429	3	52
0.276190476190476	0.476190476190476	0.247619047619048	0.58	0.426929392446634	1	63
0.361904761904762	0.380952380952381	0.257142857142857	0.95	0.270676691729323	1	61
0.323809523809524	0.371428571428571	0.304761904761905	0.871794871794872	0.349579831932773	1	52
0.380952380952381	0.333333333333333	0.285714285714286	1.14285714285714	0.25	1	52
0.39047619047619	0.333333333333333	0.276190476190476	1.17142857142857	0.235772357723577	4	53
0.380952380952381	0.342857142857143	0.276190476190476	1.11111111111111	0.248571428571429	1	53
0.295238095238095	0.371428571428571	0.333333333333333	0.794871794871795	0.419354838709677	2	56
0.40952380952381	0.342857142857143	0.247619047619048	1.19444444444444	0.207308970099668	0	58
0.39047619047619	0.380952380952381	0.228571428571429	1.025	0.222996515679442	4	56
0.295238095238095	0.419047619047619	0.285714285714286	0.704545454545455	0.405529953917051	1	56
0.371428571428571	0.361904761904762	0.266666666666667	1.02631578947368	0.25982905982906	1	58
0.380952380952381	0.361904761904762	0.257142857142857	1.05263157894737	0.244285714285714	0	61
0.314285714285714	0.4	0.285714285714286	0.785714285714286	0.363636363636364	0	55
0.333333333333333	0.352380952380952	0.314285714285714	0.945945945945946	0.332244897959184	1	53
0.342857142857143	0.304761904761905	0.352380952380952	1.125	0.313227513227513	1	50
0.371428571428571	0.352380952380952	0.276190476190476	1.05405405405405	0.262026862026862	4	57
0.314285714285714	0.380952380952381	0.304761904761905	0.825	0.369408369408369	1	60
0.371428571428571	0.295238095238095	0.333333333333333	1.25806451612903	0.264957264957265	1	52
0.314285714285714	0.380952380952381	0.304761904761905	0.825	0.369408369408369	2	50
0.266666666666667	0.457142857142857	0.276190476190476	0.583333333333333	0.473469387755102	1	60
0.419047619047619	0.295238095238095	0.285714285714286	1.41935483870968	0.201298701298701	2	52
0.371428571428571	0.380952380952381	0.247619047619048	0.975	0.253968253968254	0	59
0.40952380952381	0.342857142857143	0.247619047619048	1.19444444444444	0.207308970099668	3	54
0.371428571428571	0.361904761904762	0.266666666666667	1.02631578947368	0.25982905982906	1	59
0.295238095238095	0.40952380952381	0.295238095238095	0.72093023255814	0.40952380952381	2	58
0.40952380952381	0.314285714285714	0.276190476190476	1.3030303030303	0.211960132890365	3	54
