propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.419047619047619	0.371428571428571	0.20952380952381	1.12820512820513	0.185714285714286	2	57
0.533333333333333	0.266666666666667	0.2	2	0.1	2	53
0.419047619047619	0.361904761904762	0.219047619047619	1.15789473684211	0.189177489177489	4	59
0.40952380952381	0.40952380952381	0.180952380952381	1	0.180952380952381	3	64
0.466666666666667	0.361904761904762	0.171428571428571	1.28947368421053	0.132944606413994	2	54
0.466666666666667	0.304761904761905	0.228571428571429	1.53125	0.149271137026239	5	50
0.419047619047619	0.295238095238095	0.285714285714286	1.41935483870968	0.201298701298701	2	48
0.438095238095238	0.361904761904762	0.2	1.21052631578947	0.165217391304348	1	54
0.428571428571429	0.371428571428571	0.2	1.15384615384615	0.173333333333333	1	61
0.371428571428571	0.380952380952381	0.247619047619048	0.975	0.253968253968254	2	54
0.457142857142857	0.342857142857143	0.2	1.33333333333333	0.15	3	60
0.419047619047619	0.380952380952381	0.2	1.1	0.181818181818182	7	52
0.333333333333333	0.514285714285714	0.152380952380952	0.648148148148148	0.235102040816327	2	67
0.380952380952381	0.428571428571429	0.19047619047619	0.888888888888889	0.214285714285714	2	62
0.380952380952381	0.419047619047619	0.2	0.909090909090909	0.22	1	68
0.447619047619048	0.361904761904762	0.19047619047619	1.23684210526316	0.154002026342452	2	58
0.523809523809524	0.276190476190476	0.2	1.89655172413793	0.105454545454545	0	52
0.438095238095238	0.333333333333333	0.228571428571429	1.31428571428571	0.173913043478261	2	53
0.4	0.333333333333333	0.266666666666667	1.2	0.222222222222222	4	49
0.438095238095238	0.314285714285714	0.247619047619048	1.39393939393939	0.177639751552795	3	55
0.504761904761905	0.352380952380952	0.142857142857143	1.43243243243243	0.0997304582210243	2	51
0.371428571428571	0.39047619047619	0.238095238095238	0.951219512195122	0.25030525030525	1	58
0.4	0.352380952380952	0.247619047619048	1.13513513513514	0.218140589569161	2	58
0.40952380952381	0.4	0.19047619047619	1.02380952380952	0.186046511627907	5	59
0.419047619047619	0.371428571428571	0.20952380952381	1.12820512820513	0.185714285714286	1	57
0.485714285714286	0.314285714285714	0.2	1.54545454545455	0.129411764705882	4	49
0.523809523809524	0.238095238095238	0.238095238095238	2.2	0.108225108225108	4	48
0.371428571428571	0.39047619047619	0.238095238095238	0.951219512195122	0.25030525030525	1	58
0.438095238095238	0.342857142857143	0.219047619047619	1.27777777777778	0.171428571428571	5	55
0.304761904761905	0.428571428571429	0.266666666666667	0.711111111111111	0.375	2	63
0.419047619047619	0.361904761904762	0.219047619047619	1.15789473684211	0.189177489177489	3	56
0.40952380952381	0.39047619047619	0.2	1.04878048780488	0.190697674418605	5	56
0.438095238095238	0.295238095238095	0.266666666666667	1.48387096774194	0.179710144927536	1	52
0.361904761904762	0.380952380952381	0.257142857142857	0.95	0.270676691729323	2	52
0.352380952380952	0.428571428571429	0.219047619047619	0.822222222222222	0.266409266409266	2	62
0.371428571428571	0.4	0.228571428571429	0.928571428571429	0.246153846153846	1	58
0.476190476190476	0.333333333333333	0.19047619047619	1.42857142857143	0.133333333333333	1	58
0.438095238095238	0.371428571428571	0.19047619047619	1.17948717948718	0.161490683229814	3	57
0.371428571428571	0.4	0.228571428571429	0.928571428571429	0.246153846153846	1	63
0.428571428571429	0.380952380952381	0.19047619047619	1.125	0.169312169312169	3	58
0.380952380952381	0.39047619047619	0.228571428571429	0.975609756097561	0.234285714285714	1	63
0.447619047619048	0.285714285714286	0.266666666666667	1.56666666666667	0.170212765957447	2	53
0.495238095238095	0.352380952380952	0.152380952380952	1.40540540540541	0.108424908424908	4	58
0.457142857142857	0.342857142857143	0.2	1.33333333333333	0.15	1	62
0.428571428571429	0.371428571428571	0.2	1.15384615384615	0.173333333333333	5	58
0.514285714285714	0.285714285714286	0.2	1.8	0.111111111111111	2	56
0.4	0.380952380952381	0.219047619047619	1.05	0.208616780045351	1	58
0.485714285714286	0.238095238095238	0.276190476190476	2.04	0.135387488328665	3	53
0.361904761904762	0.333333333333333	0.304761904761905	1.08571428571429	0.280701754385965	3	55
0.438095238095238	0.352380952380952	0.20952380952381	1.24324324324324	0.168530020703934	1	61
0.466666666666667	0.352380952380952	0.180952380952381	1.32432432432432	0.136637512147716	1	56
0.504761904761905	0.285714285714286	0.20952380952381	1.76666666666667	0.118598382749326	3	57
0.314285714285714	0.4	0.285714285714286	0.785714285714286	0.363636363636364	7	49
0.428571428571429	0.333333333333333	0.238095238095238	1.28571428571429	0.185185185185185	2	52
0.4	0.39047619047619	0.20952380952381	1.02439024390244	0.20453514739229	3	61
0.419047619047619	0.371428571428571	0.20952380952381	1.12820512820513	0.185714285714286	3	61
0.40952380952381	0.342857142857143	0.247619047619048	1.19444444444444	0.207308970099668	2	58
0.457142857142857	0.323809523809524	0.219047619047619	1.41176470588235	0.15515873015873	1	52
0.485714285714286	0.276190476190476	0.238095238095238	1.75862068965517	0.135387488328665	2	49
0.485714285714286	0.276190476190476	0.238095238095238	1.75862068965517	0.135387488328665	0	62
0.485714285714286	0.295238095238095	0.219047619047619	1.64516129032258	0.133146591970121	3	53
0.447619047619048	0.323809523809524	0.228571428571429	1.38235294117647	0.165349544072948	2	58
0.352380952380952	0.380952380952381	0.266666666666667	0.925	0.288288288288288	2	55
0.39047619047619	0.438095238095238	0.171428571428571	0.891304347826087	0.192334494773519	0	72
0.428571428571429	0.314285714285714	0.257142857142857	1.36363636363636	0.188571428571429	1	50
0.447619047619048	0.352380952380952	0.2	1.27027027027027	0.157446808510638	5	53
0.476190476190476	0.285714285714286	0.238095238095238	1.66666666666667	0.142857142857143	4	55
0.428571428571429	0.371428571428571	0.2	1.15384615384615	0.173333333333333	2	58
0.342857142857143	0.4	0.257142857142857	0.857142857142857	0.3	2	59
0.4	0.371428571428571	0.228571428571429	1.07692307692308	0.212244897959184	2	58
0.4	0.380952380952381	0.219047619047619	1.05	0.208616780045351	2	59
0.428571428571429	0.40952380952381	0.161904761904762	1.04651162790698	0.154708994708995	2	59
0.447619047619048	0.352380952380952	0.2	1.27027027027027	0.157446808510638	2	57
0.485714285714286	0.333333333333333	0.180952380952381	1.45714285714286	0.124183006535948	1	60
0.428571428571429	0.380952380952381	0.19047619047619	1.125	0.169312169312169	2	55
0.380952380952381	0.342857142857143	0.276190476190476	1.11111111111111	0.248571428571429	1	53
0.447619047619048	0.342857142857143	0.20952380952381	1.30555555555556	0.16048632218845	1	53
0.40952380952381	0.380952380952381	0.20952380952381	1.075	0.194905869324474	1	62
0.476190476190476	0.342857142857143	0.180952380952381	1.38888888888889	0.130285714285714	3	59
0.419047619047619	0.40952380952381	0.171428571428571	1.02325581395349	0.167532467532468	2	61
0.428571428571429	0.39047619047619	0.180952380952381	1.09756097560976	0.164867724867725	4	60
